constructorResultsId,raceId,constructorId,points,year,round,circuitId,racename,date,constructorRef,constructorName,nationality,circuitname,location,country,lat,lng
4447,380,1,15,1988,9,10,German Grand Prix,7/24/1988,mclaren,McLaren,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4448,380,6,7,1988,9,10,German Grand Prix,7/24/1988,ferrari,Ferrari,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4449,380,37,2,1988,9,10,German Grand Prix,7/24/1988,march,March,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4450,380,22,1,1988,9,10,German Grand Prix,7/24/1988,benetton,Benetton,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4451,380,21,0,1988,9,10,German Grand Prix,7/24/1988,arrows,Arrows,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4452,380,32,0,1988,9,10,German Grand Prix,7/24/1988,team_lotus,Team Lotus,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4453,380,25,0,1988,9,10,German Grand Prix,7/24/1988,tyrrell,Tyrrell,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4454,380,49,0,1988,9,10,German Grand Prix,7/24/1988,zakspeed,Zakspeed,German,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4455,380,48,0,1988,9,10,German Grand Prix,7/24/1988,rial,Rial,German,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4456,380,35,0,1988,9,10,German Grand Prix,7/24/1988,dallara,Dallara,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4457,380,44,0,1988,9,10,German Grand Prix,7/24/1988,eurobrun,Euro Brun,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4458,380,27,0,1988,9,10,German Grand Prix,7/24/1988,ligier,Ligier,French,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4459,380,33,0,1988,9,10,German Grand Prix,7/24/1988,larrousse,Larrousse,French,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4460,380,39,0,1988,9,10,German Grand Prix,7/24/1988,ags,AGS,French,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4461,380,3,0,1988,9,10,German Grand Prix,7/24/1988,williams,Williams,British,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4462,380,45,0,1988,9,10,German Grand Prix,7/24/1988,osella,Osella,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4463,380,18,0,1988,9,10,German Grand Prix,7/24/1988,minardi,Minardi,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4464,380,42,0,1988,9,10,German Grand Prix,7/24/1988,coloni,Coloni,Italian,Hockenheimring,Hockenheim,Germany,49.3278,8.56583
4465,381,1,15,1988,10,11,Hungarian Grand Prix,8/7/1988,mclaren,McLaren,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4466,381,22,4,1988,10,11,Hungarian Grand Prix,8/7/1988,benetton,Benetton,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4467,381,6,3,1988,10,11,Hungarian Grand Prix,8/7/1988,ferrari,Ferrari,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4468,381,37,2,1988,10,11,Hungarian Grand Prix,8/7/1988,march,March,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4469,381,3,1,1988,10,11,Hungarian Grand Prix,8/7/1988,williams,Williams,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4470,381,32,0,1988,10,11,Hungarian Grand Prix,8/7/1988,team_lotus,Team Lotus,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4471,381,33,0,1988,10,11,Hungarian Grand Prix,8/7/1988,larrousse,Larrousse,French,Hungaroring,Budapest,Hungary,47.5789,19.2486
4472,381,18,0,1988,10,11,Hungarian Grand Prix,8/7/1988,minardi,Minardi,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4473,381,44,0,1988,10,11,Hungarian Grand Prix,8/7/1988,eurobrun,Euro Brun,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4474,381,42,0,1988,10,11,Hungarian Grand Prix,8/7/1988,coloni,Coloni,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4475,381,21,0,1988,10,11,Hungarian Grand Prix,8/7/1988,arrows,Arrows,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4476,381,27,0,1988,10,11,Hungarian Grand Prix,8/7/1988,ligier,Ligier,French,Hungaroring,Budapest,Hungary,47.5789,19.2486
4477,381,48,0,1988,10,11,Hungarian Grand Prix,8/7/1988,rial,Rial,German,Hungaroring,Budapest,Hungary,47.5789,19.2486
4478,381,35,0,1988,10,11,Hungarian Grand Prix,8/7/1988,dallara,Dallara,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4479,381,39,0,1988,10,11,Hungarian Grand Prix,8/7/1988,ags,AGS,French,Hungaroring,Budapest,Hungary,47.5789,19.2486
4480,381,25,0,1988,10,11,Hungarian Grand Prix,8/7/1988,tyrrell,Tyrrell,British,Hungaroring,Budapest,Hungary,47.5789,19.2486
4481,381,49,0,1988,10,11,Hungarian Grand Prix,8/7/1988,zakspeed,Zakspeed,German,Hungaroring,Budapest,Hungary,47.5789,19.2486
4482,381,45,0,1988,10,11,Hungarian Grand Prix,8/7/1988,osella,Osella,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486
4486,382,21,3,1988,11,13,Belgian Grand Prix,8/28/1988,arrows,Arrows,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4483,382,1,15,1988,11,13,Belgian Grand Prix,8/28/1988,mclaren,McLaren,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4498,382,48,0,1988,11,13,Belgian Grand Prix,8/28/1988,rial,Rial,German,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4485,382,32,3,1988,11,13,Belgian Grand Prix,8/28/1988,team_lotus,Team Lotus,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4484,382,37,4,1988,11,13,Belgian Grand Prix,8/28/1988,march,March,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4488,382,35,0,1988,11,13,Belgian Grand Prix,8/28/1988,dallara,Dallara,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4489,382,33,0,1988,11,13,Belgian Grand Prix,8/28/1988,larrousse,Larrousse,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4487,382,3,0,1988,11,13,Belgian Grand Prix,8/28/1988,williams,Williams,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4491,382,27,0,1988,11,13,Belgian Grand Prix,8/28/1988,ligier,Ligier,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4495,382,42,0,1988,11,13,Belgian Grand Prix,8/28/1988,coloni,Coloni,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4492,382,25,0,1988,11,13,Belgian Grand Prix,8/28/1988,tyrrell,Tyrrell,British,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4490,382,39,0,1988,11,13,Belgian Grand Prix,8/28/1988,ags,AGS,French,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4494,382,22,0,1988,11,13,Belgian Grand Prix,8/28/1988,benetton,Benetton,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4493,382,49,0,1988,11,13,Belgian Grand Prix,8/28/1988,zakspeed,Zakspeed,German,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4500,382,44,0,1988,11,13,Belgian Grand Prix,8/28/1988,eurobrun,Euro Brun,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4497,382,45,0,1988,11,13,Belgian Grand Prix,8/28/1988,osella,Osella,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4499,382,18,0,1988,11,13,Belgian Grand Prix,8/28/1988,minardi,Minardi,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4496,382,6,0,1988,11,13,Belgian Grand Prix,8/28/1988,ferrari,Ferrari,Italian,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139
4502,383,21,7,1988,12,14,Italian Grand Prix,9/11/1988,arrows,Arrows,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4501,383,6,15,1988,12,14,Italian Grand Prix,9/11/1988,ferrari,Ferrari,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4509,383,33,0,1988,12,14,Italian Grand Prix,9/11/1988,larrousse,Larrousse,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4504,383,22,1,1988,12,14,Italian Grand Prix,9/11/1988,benetton,Benetton,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4505,383,3,0,1988,12,14,Italian Grand Prix,9/11/1988,williams,Williams,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4507,383,25,0,1988,12,14,Italian Grand Prix,9/11/1988,tyrrell,Tyrrell,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4516,383,45,0,1988,12,14,Italian Grand Prix,9/11/1988,osella,Osella,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4508,383,27,0,1988,12,14,Italian Grand Prix,9/11/1988,ligier,Ligier,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4506,383,1,0,1988,12,14,Italian Grand Prix,9/11/1988,mclaren,McLaren,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4503,383,37,2,1988,12,14,Italian Grand Prix,9/11/1988,march,March,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4510,383,39,0,1988,12,14,Italian Grand Prix,9/11/1988,ags,AGS,French,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4511,383,49,0,1988,12,14,Italian Grand Prix,9/11/1988,zakspeed,Zakspeed,German,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4512,383,48,0,1988,12,14,Italian Grand Prix,9/11/1988,rial,Rial,German,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4513,383,35,0,1988,12,14,Italian Grand Prix,9/11/1988,dallara,Dallara,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4518,383,44,0,1988,12,14,Italian Grand Prix,9/11/1988,eurobrun,Euro Brun,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4515,383,32,0,1988,12,14,Italian Grand Prix,9/11/1988,team_lotus,Team Lotus,British,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4514,383,18,0,1988,12,14,Italian Grand Prix,9/11/1988,minardi,Minardi,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4517,383,42,0,1988,12,14,Italian Grand Prix,9/11/1988,coloni,Coloni,Italian,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111
4519,384,1,10,1988,13,27,Portuguese Grand Prix,9/25/1988,mclaren,McLaren,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4520,384,37,6,1988,13,27,Portuguese Grand Prix,9/25/1988,march,March,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4521,384,22,4,1988,13,27,Portuguese Grand Prix,9/25/1988,benetton,Benetton,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4522,384,21,3,1988,13,27,Portuguese Grand Prix,9/25/1988,arrows,Arrows,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4523,384,6,2,1988,13,27,Portuguese Grand Prix,9/25/1988,ferrari,Ferrari,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4524,384,35,0,1988,13,27,Portuguese Grand Prix,9/25/1988,dallara,Dallara,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4525,384,18,0,1988,13,27,Portuguese Grand Prix,9/25/1988,minardi,Minardi,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4526,384,39,0,1988,13,27,Portuguese Grand Prix,9/25/1988,ags,AGS,French,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4527,384,27,0,1988,13,27,Portuguese Grand Prix,9/25/1988,ligier,Ligier,French,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4528,384,42,0,1988,13,27,Portuguese Grand Prix,9/25/1988,coloni,Coloni,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4529,384,45,0,1988,13,27,Portuguese Grand Prix,9/25/1988,osella,Osella,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4530,384,3,0,1988,13,27,Portuguese Grand Prix,9/25/1988,williams,Williams,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4531,384,25,0,1988,13,27,Portuguese Grand Prix,9/25/1988,tyrrell,Tyrrell,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4532,384,32,0,1988,13,27,Portuguese Grand Prix,9/25/1988,team_lotus,Team Lotus,British,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4533,384,33,0,1988,13,27,Portuguese Grand Prix,9/25/1988,larrousse,Larrousse,French,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4534,384,48,0,1988,13,27,Portuguese Grand Prix,9/25/1988,rial,Rial,German,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4535,384,49,0,1988,13,27,Portuguese Grand Prix,9/25/1988,zakspeed,Zakspeed,German,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4536,384,44,0,1988,13,27,Portuguese Grand Prix,9/25/1988,eurobrun,Euro Brun,Italian,Autódromo do Estoril,Estoril,Portugal,38.7506,-9.39417
4537,385,1,12,1988,14,26,Spanish Grand Prix,10/2/1988,mclaren,McLaren,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4538,385,3,8,1988,14,26,Spanish Grand Prix,10/2/1988,williams,Williams,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4539,385,22,4,1988,14,26,Spanish Grand Prix,10/2/1988,benetton,Benetton,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4540,385,6,1,1988,14,26,Spanish Grand Prix,10/2/1988,ferrari,Ferrari,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4541,385,37,0,1988,14,26,Spanish Grand Prix,10/2/1988,march,March,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4542,385,32,0,1988,14,26,Spanish Grand Prix,10/2/1988,team_lotus,Team Lotus,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4543,385,35,0,1988,14,26,Spanish Grand Prix,10/2/1988,dallara,Dallara,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4544,385,33,0,1988,14,26,Spanish Grand Prix,10/2/1988,larrousse,Larrousse,French,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4545,385,18,0,1988,14,26,Spanish Grand Prix,10/2/1988,minardi,Minardi,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4546,385,44,0,1988,14,26,Spanish Grand Prix,10/2/1988,eurobrun,Euro Brun,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4547,385,27,0,1988,14,26,Spanish Grand Prix,10/2/1988,ligier,Ligier,French,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4548,385,21,0,1988,14,26,Spanish Grand Prix,10/2/1988,arrows,Arrows,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4549,385,48,0,1988,14,26,Spanish Grand Prix,10/2/1988,rial,Rial,German,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4550,385,39,0,1988,14,26,Spanish Grand Prix,10/2/1988,ags,AGS,French,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4551,385,45,0,1988,14,26,Spanish Grand Prix,10/2/1988,osella,Osella,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4552,385,25,0,1988,14,26,Spanish Grand Prix,10/2/1988,tyrrell,Tyrrell,British,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4553,385,49,0,1988,14,26,Spanish Grand Prix,10/2/1988,zakspeed,Zakspeed,German,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4554,385,42,0,1988,14,26,Spanish Grand Prix,10/2/1988,coloni,Coloni,Italian,Circuito de Jerez,Jerez de la Frontera,Spain,36.7083,-6.03417
4555,386,1,15,1988,15,22,Japanese Grand Prix,10/30/1988,mclaren,McLaren,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4556,386,22,6,1988,15,22,Japanese Grand Prix,10/30/1988,benetton,Benetton,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4557,386,6,3,1988,15,22,Japanese Grand Prix,10/30/1988,ferrari,Ferrari,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4558,386,3,1,1988,15,22,Japanese Grand Prix,10/30/1988,williams,Williams,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4559,386,32,0,1988,15,22,Japanese Grand Prix,10/30/1988,team_lotus,Team Lotus,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4560,386,39,0,1988,15,22,Japanese Grand Prix,10/30/1988,ags,AGS,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4561,386,33,0,1988,15,22,Japanese Grand Prix,10/30/1988,larrousse,Larrousse,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4562,386,37,0,1988,15,22,Japanese Grand Prix,10/30/1988,march,March,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4563,386,25,0,1988,15,22,Japanese Grand Prix,10/30/1988,tyrrell,Tyrrell,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4564,386,18,0,1988,15,22,Japanese Grand Prix,10/30/1988,minardi,Minardi,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4565,386,27,0,1988,15,22,Japanese Grand Prix,10/30/1988,ligier,Ligier,French,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4566,386,48,0,1988,15,22,Japanese Grand Prix,10/30/1988,rial,Rial,German,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4567,386,21,0,1988,15,22,Japanese Grand Prix,10/30/1988,arrows,Arrows,British,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4568,386,45,0,1988,15,22,Japanese Grand Prix,10/30/1988,osella,Osella,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4569,386,35,0,1988,15,22,Japanese Grand Prix,10/30/1988,dallara,Dallara,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4570,386,49,0,1988,15,22,Japanese Grand Prix,10/30/1988,zakspeed,Zakspeed,German,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4571,386,44,0,1988,15,22,Japanese Grand Prix,10/30/1988,eurobrun,Euro Brun,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4572,386,42,0,1988,15,22,Japanese Grand Prix,10/30/1988,coloni,Coloni,Italian,Suzuka Circuit,Suzuka,Japan,34.8431,136.541
4579,387,48,0,1988,16,29,Australian Grand Prix,11/13/1988,rial,Rial,German,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4573,387,1,15,1988,16,29,Australian Grand Prix,11/13/1988,mclaren,McLaren,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4574,387,32,4,1988,16,29,Australian Grand Prix,11/13/1988,team_lotus,Team Lotus,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4575,387,3,3,1988,16,29,Australian Grand Prix,11/13/1988,williams,Williams,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4576,387,22,2,1988,16,29,Australian Grand Prix,11/13/1988,benetton,Benetton,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4581,387,33,0,1988,16,29,Australian Grand Prix,11/13/1988,larrousse,Larrousse,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4578,387,18,0,1988,16,29,Australian Grand Prix,11/13/1988,minardi,Minardi,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4577,387,37,1,1988,16,29,Australian Grand Prix,11/13/1988,march,March,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4580,387,27,0,1988,16,29,Australian Grand Prix,11/13/1988,ligier,Ligier,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4588,387,25,0,1988,16,29,Australian Grand Prix,11/13/1988,tyrrell,Tyrrell,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4582,387,39,0,1988,16,29,Australian Grand Prix,11/13/1988,ags,AGS,French,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4583,387,49,0,1988,16,29,Australian Grand Prix,11/13/1988,zakspeed,Zakspeed,German,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4584,387,44,0,1988,16,29,Australian Grand Prix,11/13/1988,eurobrun,Euro Brun,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4585,387,21,0,1988,16,29,Australian Grand Prix,11/13/1988,arrows,Arrows,British,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4590,387,45,0,1988,16,29,Australian Grand Prix,11/13/1988,osella,Osella,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4587,387,6,0,1988,16,29,Australian Grand Prix,11/13/1988,ferrari,Ferrari,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4586,387,35,0,1988,16,29,Australian Grand Prix,11/13/1988,dallara,Dallara,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
4589,387,42,0,1988,16,29,Australian Grand Prix,11/13/1988,coloni,Coloni,Italian,Adelaide Street Circuit,Adelaide,Australia,-34.9272,138.617
3983,356,6,9,1989,1,36,Brazilian Grand Prix,3/26/1989,ferrari,Ferrari,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3984,356,1,6,1989,1,36,Brazilian Grand Prix,3/26/1989,mclaren,McLaren,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3987,356,21,2,1989,1,36,Brazilian Grand Prix,3/26/1989,arrows,Arrows,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3985,356,37,4,1989,1,36,Brazilian Grand Prix,3/26/1989,march,March,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3991,356,33,0,1989,1,36,Brazilian Grand Prix,3/26/1989,larrousse,Larrousse,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3988,356,25,0,1989,1,36,Brazilian Grand Prix,3/26/1989,tyrrell,Tyrrell,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3989,356,32,0,1989,1,36,Brazilian Grand Prix,3/26/1989,team_lotus,Team Lotus,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3992,356,35,0,1989,1,36,Brazilian Grand Prix,3/26/1989,dallara,Dallara,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3990,356,27,0,1989,1,36,Brazilian Grand Prix,3/26/1989,ligier,Ligier,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3986,356,22,4,1989,1,36,Brazilian Grand Prix,3/26/1989,benetton,Benetton,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3993,356,48,0,1989,1,36,Brazilian Grand Prix,3/26/1989,rial,Rial,German,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3994,356,3,0,1989,1,36,Brazilian Grand Prix,3/26/1989,williams,Williams,British,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3997,356,45,0,1989,1,36,Brazilian Grand Prix,3/26/1989,osella,Osella,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3995,356,49,0,1989,1,36,Brazilian Grand Prix,3/26/1989,zakspeed,Zakspeed,German,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
4001,356,39,0,1989,1,36,Brazilian Grand Prix,3/26/1989,ags,AGS,French,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3998,356,18,0,1989,1,36,Brazilian Grand Prix,3/26/1989,minardi,Minardi,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
3999,356,44,0,1989,1,36,Brazilian Grand Prix,3/26/1989,eurobrun,Euro Brun,Italian,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,-22.9756,-43.395
